benchmark,mode,adaptive_trigger_mode,repeat_index,stale_tracking,use_initial_bfs,threads,result,runtime_ms,checked_paths,stale_paths,duplicate_freshness_failures,total_pairwise_prefix_lca_divergence,avg_pairwise_prefix_lca_divergence,refinements,search_failed,lcps_checked_prefix_queries,lcps_stale_prefix_queries,lcps_checked_prefix_hits,lcps_stale_prefix_hits,lcps_search_invocations,lcps_full_cache_suffix_invocations,lcps_full_cache_suffix_fallbacks,lcps_effective_priority_decisions,batch_lcps_invocations,batch_lcps_available_slots_total,batch_lcps_candidates_generated,batch_lcps_candidates_selected,batch_lcps_candidate_generation_failures,batch_lcps_avg_candidate_pool_size,batch_lcps_avg_selected_batch_size,batch_lcps_effective_batch_decisions,batch_lcps_candidate_generation_time_ms,batch_lcps_selection_time_ms,adaptive_batch_trigger_mode,adaptive_batch_invocations,adaptive_batch_fallbacks,adaptive_triggered_by_duplicate,adaptive_triggered_by_stale,adaptive_triggered_by_search_failed,adaptive_triggered_by_idle_slot,adaptive_min_available_slots
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,4,UNKNOWN,4278,11,5,5,52.4,0.9527272727272728,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,8,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,8,UNKNOWN,6146,15,5,8,89.57936507936509,0.8531368102796675,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,8,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,16,UNKNOWN,4981,16,0,1,39.82389081506727,0.3318657567922273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,1,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,UNKNOWN,4267,11,5,6,52.4,0.9527272727272728,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,8,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,UNKNOWN,6154,16,6,9,104.57936507936509,0.871494708994709,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,9,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,UNKNOWN,4984,16,0,1,39.82389081506727,0.3318657567922273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,1,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,4,UNKNOWN,4534,12,6,5,62.50526315789474,0.9470494417862839,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,8,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,8,UNKNOWN,6139,15,5,8,89.57936507936509,0.8531368102796675,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,8,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,16,UNKNOWN,5195,16,0,1,39.82389081506727,0.3318657567922273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,1,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,4,UNKNOWN,4294,11,5,6,52.4,0.9527272727272728,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,8,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,8,UNKNOWN,6147,15,5,8,89.57936507936509,0.8531368102796675,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,8,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,16,UNKNOWN,5012,16,0,1,39.82389081506727,0.3318657567922273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,1,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,UNKNOWN,4792,12,6,0,63.4,0.9606060606060606,8,0,0,0,0,0,0,0,0,0,9,11,44,11,0,4.888888888888889,1.2222222222222223,3,29,1,ALWAYS_BATCH,9,0,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,UNKNOWN,6168,17,7,0,120.57936507936509,0.8866129785247433,9,0,0,0,0,0,0,0,0,0,10,16,64,16,0,6.4,1.6,8,67,3,ALWAYS_BATCH,10,0,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,UNKNOWN,5868,17,0,0,55.82389081506727,0.4104697854049064,1,0,0,0,0,0,0,0,0,0,2,16,36,16,0,18.0,8.0,2,67,5,ALWAYS_BATCH,2,0,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,UNKNOWN,4287,11,5,5,52.4,0.9527272727272728,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,8,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,UNKNOWN,6165,15,6,8,89.57936507936509,0.8531368102796675,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,8,0,0,0,0,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,UNKNOWN,5198,16,0,1,39.82389081506727,0.3318657567922273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,1,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,PAPER,n/a,0,true,true,4,SAFE,4071,9,2,5,33.4,0.9277777777777777,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,PAPER,n/a,0,true,true,8,SAFE,5310,14,5,7,75.57936507936509,0.8305424733996164,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,PAPER,n/a,0,true,true,16,SAFE,8724,22,4,7,150.82389081506727,0.6529172762557025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,BATCH_LCPS,n/a,0,true,true,4,SAFE,4279,10,4,0,41.62222222222222,0.9249382716049382,8,1,0,0,0,0,0,0,0,0,7,10,36,9,1,5.142857142857143,1.2857142857142858,6,26,1,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,BATCH_LCPS,n/a,0,true,true,8,SAFE,5944,14,4,0,75.57936507936509,0.8305424733996164,8,1,0,0,0,0,0,0,0,0,8,14,52,13,1,6.5,1.625,7,62,2,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,BATCH_LCPS,n/a,0,true,true,16,SAFE,9408,22,7,0,150.82389081506727,0.6529172762557025,11,4,0,0,0,0,0,0,0,0,11,31,56,21,4,5.090909090909091,1.9090909090909092,7,83,5,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,4,SAFE,4061,9,3,5,33.4,0.9277777777777777,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,6,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,8,SAFE,5304,14,5,7,75.57936507936509,0.8305424733996164,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,7,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,16,SAFE,8700,22,4,7,150.82389081506727,0.6529172762557025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,7,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,4088,9,2,5,33.4,0.9277777777777777,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,6,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,SAFE,5291,14,5,5,74.72222222222223,0.8211233211233212,7,0,0,0,0,0,0,0,0,0,1,2,8,2,0,8.0,2.0,0,4,2,STALE_ONLY,1,5,0,1,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,SAFE,8720,22,4,7,150.82389081506727,0.6529172762557025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,7,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,4,SAFE,4080,9,2,4,32.599999999999994,0.9055555555555554,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,5,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,8,SAFE,5469,14,5,7,75.57936507936509,0.8305424733996164,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,7,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,16,SAFE,9124,22,5,7,150.82389081506727,0.6529172762557025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,7,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,4,SAFE,4047,10,5,5,42.4,0.9422222222222222,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,7,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,8,SAFE,5284,14,5,7,75.57936507936509,0.8305424733996164,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,7,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,16,SAFE,8715,22,4,7,150.82389081506727,0.6529172762557025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,7,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,SAFE,4317,10,4,1,42.4,0.9422222222222222,8,2,0,0,0,0,0,0,0,0,8,10,36,9,1,4.5,1.125,6,30,1,ALWAYS_BATCH,8,1,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,SAFE,5956,14,4,1,74.72222222222223,0.8211233211233212,8,2,0,0,0,0,0,0,0,0,7,14,52,13,1,7.428571428571429,1.8571428571428572,5,74,2,ALWAYS_BATCH,7,1,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,SAFE,9440,22,8,5,150.82389081506727,0.6529172762557025,12,10,0,0,0,0,0,0,0,0,12,36,56,21,5,4.666666666666667,1.75,7,90,5,ALWAYS_BATCH,12,5,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,SAFE,4092,9,3,5,33.4,0.9277777777777777,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,6,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,SAFE,5272,14,5,7,75.57936507936509,0.8305424733996164,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,7,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,SAFE,8717,22,4,6,149.91479990597637,0.6489818177747895,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,6,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,PAPER,n/a,0,true,true,4,SAFE,121958,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,PAPER,n/a,0,true,true,8,SAFE,5113,11,2,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,PAPER,n/a,0,true,true,16,SAFE,7607,19,2,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,0,true,true,4,SAFE,3059,6,1,0,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,3,5,20,5,0,6.666666666666667,1.6666666666666667,3,24,1,NEVER_BATCH,0,0,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,0,true,true,8,SAFE,6203,13,4,0,62.57936507936508,0.8022995522995523,6,0,0,0,0,0,0,0,0,0,6,12,48,12,0,8.0,2.0,6,62,2,NEVER_BATCH,0,0,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,0,true,true,16,SAFE,6802,18,1,0,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,3,17,40,17,0,13.333333333333334,5.666666666666667,3,74,6,NEVER_BATCH,0,0,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,4,SAFE,122443,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,10,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,8,SAFE,5113,11,2,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,4,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,16,SAFE,7984,19,2,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,4,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,121843,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,10,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,SAFE,5093,11,2,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,4,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,SAFE,7606,19,2,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,4,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,4,SAFE,121913,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,10,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,8,SAFE,5150,11,2,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,4,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_SEARCH_FAILED,SEARCH_FAILED_ONLY,0,true,true,16,SAFE,7589,19,2,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,SEARCH_FAILED_ONLY,0,4,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,4,SAFE,122359,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,10,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,8,SAFE,5124,11,2,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,4,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_IDLE,IDLE_SLOT_ONLY,0,true,true,16,SAFE,7603,19,2,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,IDLE_SLOT_ONLY,0,4,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,SAFE,3299,6,1,0,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,3,5,20,5,0,6.666666666666667,1.6666666666666667,3,27,1,ALWAYS_BATCH,3,0,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,SAFE,4632,10,1,0,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,3,9,36,9,0,12.0,3.0,3,56,2,ALWAYS_BATCH,3,0,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,SAFE,7234,18,1,0,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,3,17,40,17,0,13.333333333333334,5.666666666666667,3,81,6,ALWAYS_BATCH,3,0,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,SAFE,121494,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,10,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,SAFE,5128,11,2,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,4,0,0,0,0,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,SAFE,7547,19,2,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,PAPER,n/a,0,true,true,4,SAFE,3467,7,1,3,18.4,0.8761904761904761,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,PAPER,n/a,0,true,true,8,SAFE,5187,11,1,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,PAPER,n/a,0,true,true,16,SAFE,8582,19,1,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,BATCH_LCPS,n/a,0,true,true,4,SAFE,3563,7,1,0,18.4,0.8761904761904761,4,0,0,0,0,0,0,0,0,0,4,6,24,6,0,6.0,1.5,3,30,1,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,BATCH_LCPS,n/a,0,true,true,8,SAFE,4948,10,0,0,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,3,9,36,9,0,12.0,3.0,3,73,2,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,BATCH_LCPS,n/a,0,true,true,16,SAFE,8378,18,0,0,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,3,17,40,17,0,13.333333333333334,5.666666666666667,3,67,4,NEVER_BATCH,0,0,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,4,SAFE,3423,7,1,3,18.4,0.8761904761904761,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,4,0,0,0,0,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_DUPLICATE,DUPLICATE_ONLY,0,true,true,8,SAFE,5157,11,1,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,DUPLICATE_ONLY,0,4,0,0,0,0,2
