benchmark,mode,adaptive_trigger_mode,repeat_index,stale_tracking,use_initial_bfs,threads,result,runtime_ms,checked_paths,stale_paths,duplicate_freshness_failures,total_pairwise_prefix_lca_divergence,avg_pairwise_prefix_lca_divergence,refinements,search_failed,lcps_checked_prefix_queries,lcps_stale_prefix_queries,lcps_checked_prefix_hits,lcps_stale_prefix_hits,lcps_search_invocations,lcps_full_cache_suffix_invocations,lcps_full_cache_suffix_fallbacks,lcps_effective_priority_decisions,batch_lcps_invocations,batch_lcps_available_slots_total,batch_lcps_candidates_generated,batch_lcps_candidates_selected,batch_lcps_candidate_generation_failures,batch_lcps_avg_candidate_pool_size,batch_lcps_avg_selected_batch_size,batch_lcps_effective_batch_decisions,batch_lcps_candidate_generation_time_ms,batch_lcps_selection_time_ms,adaptive_batch_trigger_mode,adaptive_batch_invocations,adaptive_batch_fallbacks,adaptive_triggered_by_duplicate,adaptive_triggered_by_stale,adaptive_triggered_by_search_failed,adaptive_triggered_by_idle_slot,adaptive_triggered_by_first_fill,adaptive_triggered_by_first_fill_or_stale,adaptive_triggered_by_threads_ge_4_first_fill,first_dispatch_in_current_abstraction,adaptive_min_available_slots
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,8,UNKNOWN,6129,17,7,7,120.57936507936509,0.8866129785247433,9,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,54,2,FIRST_FILL_OR_STALE,1,9,0,0,0,0,0,1,0,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,16,UNKNOWN,6542,19,1,3,90.82389081506727,0.5311338644155981,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,61,6,FIRST_FILL_OR_STALE,1,3,0,0,0,0,0,1,0,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,4,UNKNOWN,4764,12,6,1,63.4,0.9606060606060606,8,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,26,1,THREADS_GE_,1,8,0,0,0,0,0,0,1,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,8,UNKNOWN,6157,17,7,6,119.68462823725983,0.8800340311563223,9,0,0,0,0,0,0,0,0,0,2,9,36,9,0,18.0,4.5,2,63,3,THREADS_GE_,2,7,0,0,0,0,0,0,2,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,16,UNKNOWN,6739,19,1,3,90.82389081506727,0.5311338644155981,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,65,5,THREADS_GE_,1,3,0,0,0,0,0,0,1,false,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,UNKNOWN,4777,12,6,0,63.4,0.9606060606060606,8,0,0,0,0,0,0,0,0,0,9,11,44,11,0,4.888888888888889,1.2222222222222223,3,29,1,ALWAYS_BATCH,9,0,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,UNKNOWN,6199,16,6,0,104.57936507936509,0.871494708994709,8,0,0,0,0,0,0,0,0,0,9,15,60,15,0,6.666666666666667,1.6666666666666667,7,67,3,ALWAYS_BATCH,9,0,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,UNKNOWN,5866,17,0,0,55.82389081506727,0.4104697854049064,1,0,0,0,0,0,0,0,0,0,2,16,36,16,0,18.0,8.0,2,67,6,ALWAYS_BATCH,2,0,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,UNKNOWN,4304,11,5,6,52.4,0.9527272727272728,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,8,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,UNKNOWN,6145,15,5,8,89.57936507936509,0.8531368102796675,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,8,0,0,0,0,0,0,0,true,2
examples-programs-20170304-DifficultPathPrograms-resultKnown-interleave_bits.i_3-2d793c20,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,UNKNOWN,4970,16,0,1,39.82389081506727,0.3318657567922273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,1,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,PAPER,n/a,0,true,true,4,SAFE,4101,9,3,5,33.4,0.9277777777777777,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,PAPER,n/a,0,true,true,8,SAFE,5322,14,5,7,75.57936507936509,0.8305424733996164,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,PAPER,n/a,0,true,true,16,SAFE,8705,22,4,7,150.82389081506727,0.6529172762557025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,BATCH_LCPS,n/a,0,true,true,4,SAFE,4288,10,4,0,42.4,0.9422222222222222,8,1,0,0,0,0,0,0,0,0,8,10,36,9,1,4.5,1.125,6,30,1,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,BATCH_LCPS,n/a,0,true,true,8,SAFE,5946,14,4,0,75.57936507936509,0.8305424733996164,8,1,0,0,0,0,0,0,0,0,8,14,52,13,1,6.5,1.625,7,75,3,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,BATCH_LCPS,n/a,0,true,true,16,SAFE,9413,22,5,0,150.82389081506727,0.6529172762557025,9,2,0,0,0,0,0,0,0,0,9,24,56,21,2,6.222222222222222,2.3333333333333335,7,95,6,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,4101,9,2,5,33.4,0.9277777777777777,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,6,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,SAFE,5300,14,5,7,75.57936507936509,0.8305424733996164,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,7,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,SAFE,8720,22,4,5,149.91479990597637,0.6489818177747895,7,0,0,0,0,0,0,0,0,0,1,2,8,2,0,8.0,2.0,0,9,4,STALE_ONLY,1,5,0,1,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,4,SAFE,4285,10,4,5,42.4,0.9422222222222222,8,1,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,21,1,FIRST_FILL_ONLY,1,7,0,0,0,0,1,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,8,SAFE,5945,14,4,7,75.57936507936509,0.8305424733996164,8,1,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,50,3,FIRST_FILL_ONLY,1,7,0,0,0,0,1,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,16,SAFE,9395,22,6,9,150.82389081506727,0.6529172762557025,10,5,0,0,0,0,0,0,0,0,3,20,32,15,2,10.666666666666666,5.0,1,64,4,FIRST_FILL_ONLY,3,9,0,0,0,0,3,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,4,SAFE,4275,10,4,3,41.6,0.9244444444444445,8,1,0,0,0,0,0,0,0,0,2,5,20,5,0,10.0,2.5,2,31,1,FIRST_FILL_OR_STALE,2,5,0,0,0,0,0,2,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,8,SAFE,5948,14,4,5,74.73321123321124,0.8212440794858378,8,1,0,0,0,0,0,0,0,0,2,9,36,9,0,18.0,4.5,1,54,2,FIRST_FILL_OR_STALE,2,5,0,0,0,0,0,2,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,16,SAFE,9417,22,7,9,150.82389081506727,0.6529172762557025,10,5,0,0,0,0,0,0,0,0,3,20,32,15,2,10.666666666666666,5.0,1,68,4,FIRST_FILL_OR_STALE,3,9,0,0,0,0,0,3,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,4,SAFE,4290,10,4,4,41.62222222222222,0.9249382716049382,8,1,0,0,0,0,0,0,0,0,2,5,20,5,0,10.0,2.5,2,26,1,THREADS_GE_,2,5,0,0,0,0,0,0,2,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,8,SAFE,5949,14,4,7,75.57936507936509,0.8305424733996164,8,1,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,56,2,THREADS_GE_,1,7,0,0,0,0,0,0,1,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,16,SAFE,9426,22,7,9,150.82389081506727,0.6529172762557025,11,5,0,0,0,0,0,0,0,0,3,21,32,15,2,10.666666666666666,5.0,1,61,5,THREADS_GE_,3,9,0,0,0,0,0,0,3,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,SAFE,4308,10,4,1,41.62222222222222,0.9249382716049382,8,2,0,0,0,0,0,0,0,0,7,10,36,9,1,5.142857142857143,1.2857142857142858,6,29,2,ALWAYS_BATCH,7,1,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,SAFE,5935,14,4,1,74.73321123321124,0.8212440794858378,8,2,0,0,0,0,0,0,0,0,7,14,52,13,1,7.428571428571429,1.8571428571428572,5,61,2,ALWAYS_BATCH,7,1,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,SAFE,9403,22,7,4,149.91479990597637,0.6489818177747895,11,8,0,0,0,0,0,0,0,0,10,31,56,21,4,5.6,2.1,5,90,4,ALWAYS_BATCH,10,4,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,SAFE,4053,9,2,5,33.4,0.9277777777777777,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,6,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,SAFE,5291,14,4,7,75.57936507936509,0.8305424733996164,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,7,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-diamond2.i_4-22ecac6d,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,SAFE,8544,22,5,7,150.82389081506727,0.6529172762557025,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,7,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,PAPER,n/a,0,true,true,4,SAFE,122359,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,PAPER,n/a,0,true,true,8,SAFE,4874,11,2,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,PAPER,n/a,0,true,true,16,SAFE,7549,19,2,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,0,true,true,4,SAFE,3277,6,1,0,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,3,5,20,5,0,6.666666666666667,1.6666666666666667,3,28,1,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,0,true,true,8,SAFE,5471,11,1,0,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,4,10,40,10,0,10.0,2.5,4,58,3,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,BATCH_LCPS,n/a,0,true,true,16,SAFE,8762,20,3,0,109.82389081506727,0.5780204779740383,5,0,0,0,0,0,0,0,0,0,5,19,48,19,0,9.6,3.8,5,97,7,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,122227,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,10,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,SAFE,5127,11,2,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,4,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,SAFE,7978,19,2,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,4,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,4,SAFE,3073,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,21,1,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,8,SAFE,4653,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,50,2,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,16,SAFE,7966,19,2,3,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,67,4,FIRST_FILL_ONLY,1,3,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,4,SAFE,3038,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,21,1,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,8,SAFE,4847,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,57,3,FIRST_FILL_OR_STALE,1,2,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL_OR_STALE,FIRST_FILL_OR_STALE,0,true,true,16,SAFE,10523,22,5,6,150.82389081506727,0.6529172762557025,7,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,71,8,FIRST_FILL_OR_STALE,1,6,0,0,0,0,0,1,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,4,SAFE,3033,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,22,1,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,8,SAFE,4957,11,2,3,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,62,2,THREADS_GE_,1,3,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_THREADS_GE_4_FIRST_FILL,THREADS_GE_4_FIRST_FILL,0,true,true,16,SAFE,7023,18,1,2,72.82389081506727,0.475973142582139,3,0,0,0,0,0,0,0,0,0,1,15,32,15,0,32.0,15.0,1,64,6,THREADS_GE_,1,2,0,0,0,0,0,0,1,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,4,SAFE,3068,6,1,0,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,3,5,20,5,0,6.666666666666667,1.6666666666666667,3,22,1,ALWAYS_BATCH,3,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,8,SAFE,4832,10,1,0,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,3,9,36,9,0,12.0,3.0,3,55,2,ALWAYS_BATCH,3,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_ALWAYS,ALWAYS_BATCH,0,true,true,16,SAFE,8780,20,3,0,109.82389081506727,0.5780204779740383,5,0,0,0,0,0,0,0,0,0,5,19,48,19,0,9.6,3.8,5,83,6,ALWAYS_BATCH,5,0,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,4,SAFE,121900,13,7,5,75.4,0.9666666666666668,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,10,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,8,SAFE,5132,11,2,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,4,0,0,0,0,0,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_NEVER,NEVER_BATCH,0,true,true,16,SAFE,8010,19,2,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,4,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,PAPER,n/a,0,true,true,4,SAFE,3477,7,1,3,18.4,0.8761904761904761,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,PAPER,n/a,0,true,true,8,SAFE,5182,11,1,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,PAPER,n/a,0,true,true,16,SAFE,8570,19,1,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,BATCH_LCPS,n/a,0,true,true,4,SAFE,3541,7,1,0,18.4,0.8761904761904761,4,0,0,0,0,0,0,0,0,0,4,6,24,6,0,6.0,1.5,3,25,1,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,BATCH_LCPS,n/a,0,true,true,8,SAFE,4946,10,0,0,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,3,9,36,9,0,12.0,3.0,3,56,2,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,BATCH_LCPS,n/a,0,true,true,16,SAFE,8650,19,0,0,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,4,18,44,18,0,11.0,4.5,4,74,7,NEVER_BATCH,0,0,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_STALE,STALE_ONLY,0,true,true,4,SAFE,3440,7,1,3,18.4,0.8761904761904761,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,4,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_STALE,STALE_ONLY,0,true,true,8,SAFE,5171,11,1,4,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,4,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_STALE,STALE_ONLY,0,true,true,16,SAFE,8569,19,1,4,90.82389081506727,0.5311338644155981,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,STALE_ONLY,0,4,0,0,0,0,0,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,4,SAFE,3536,7,1,2,18.4,0.8761904761904761,4,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,23,1,FIRST_FILL_ONLY,1,3,0,0,0,0,1,0,0,true,2
trunk-examples-programs-20170304-DifficultPathPrograms-resultKnown-gauss_sum.i_3-f2583875,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,8,SAFE,4945,10,0,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,59,2,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
