benchmark,mode,adaptive_trigger_mode,repeat_index,stale_tracking,use_initial_bfs,threads,result,runtime_ms,checked_paths,stale_paths,duplicate_freshness_failures,total_pairwise_prefix_lca_divergence,avg_pairwise_prefix_lca_divergence,refinements,search_failed,lcps_checked_prefix_queries,lcps_stale_prefix_queries,lcps_checked_prefix_hits,lcps_stale_prefix_hits,lcps_search_invocations,lcps_full_cache_suffix_invocations,lcps_full_cache_suffix_fallbacks,lcps_effective_priority_decisions,batch_lcps_invocations,batch_lcps_available_slots_total,batch_lcps_candidates_generated,batch_lcps_candidates_selected,batch_lcps_candidate_generation_failures,batch_lcps_avg_candidate_pool_size,batch_lcps_avg_selected_batch_size,batch_lcps_effective_batch_decisions,batch_lcps_candidate_generation_time_ms,batch_lcps_selection_time_ms,adaptive_batch_trigger_mode,adaptive_batch_invocations,adaptive_batch_fallbacks,adaptive_triggered_by_duplicate,adaptive_triggered_by_stale,adaptive_triggered_by_search_failed,adaptive_triggered_by_idle_slot,adaptive_triggered_by_first_fill,adaptive_triggered_by_first_fill_or_stale,adaptive_triggered_by_threads_ge_4_first_fill,first_dispatch_in_current_abstraction,adaptive_min_available_slots
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,4,SAFE,3035,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,19,1,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,1,true,true,4,SAFE,3036,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,20,3,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,2,true,true,4,SAFE,3278,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,28,1,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,3,true,true,4,SAFE,3281,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,21,1,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,4,true,true,4,SAFE,3050,6,1,1,12.4,0.8266666666666667,3,0,0,0,0,0,0,0,0,0,1,3,12,3,0,12.0,3.0,1,19,1,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,0,true,true,8,SAFE,4629,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,53,2,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,1,true,true,8,SAFE,5509,11,1,3,39.57936507936508,0.7196248196248197,4,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,51,2,FIRST_FILL_ONLY,1,3,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,2,true,true,8,SAFE,4868,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,56,2,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,3,true,true,8,SAFE,4845,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,57,4,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
k-examples-programs-20170304-DifficultPathPrograms-resultKnown-count_up_down.i_3-aa4a8d5f,ADAPTIVE_FIRST_FILL,FIRST_FILL_ONLY,4,true,true,8,SAFE,4593,10,1,2,29.579365079365083,0.6573192239858907,3,0,0,0,0,0,0,0,0,0,1,7,28,7,0,28.0,7.0,1,57,3,FIRST_FILL_ONLY,1,2,0,0,0,0,1,0,0,true,2
